customer_id,credit_score,payment_history,credit_utilization,recent_inquiries,debt_to_income_ratio,length_of_credit_history
69399,645.0,82.98,0.81,1,0.99,2.68
69400,612.0,63.57,0.89,0,0.71,13.41
69401,763.0,94.73,0.44,0,0.85,2.86
69402,545.0,98.14,0.75,2,0.91,11.61
69403,812.0,87.06,0.12,2,0.34,2.76
69404,631.0,59.35,0.34,1,0.84,12.41
69405,546.0,64.97,0.5,4,0.33,2.44
69406,668.0,91.05,0.0,3,0.02,3.8
69407,608.0,66.07,0.31,1,0.96,9.9
69408,441.0,55.83,0.16,1,0.87,0.98
69409,725.0,57.81,0.34,5,0.31,1.81
69410,673.0,90.64,0.02,2,0.67,3.53
69411,653.0,54.21,0.97,4,0.73,5.19
69412,476.0,74.28,0.39,1,0.98,19.78
69413,713.0,86.67,0.38,2,0.25,11.19
69414,850.0,80.97,0.81,2,0.11,13.45
69415,619.0,99.17,0.45,0,0.08,12.22
69416,492.0,80.19,0.91,2,0.96,3.1
69417,703.0,54.57,0.15,1,0.66,12.19
69418,639.0,80.28,0.04,2,0.84,8.11
69419,674.0,84.91,0.23,1,0.47,9.05
69420,512.0,90.79,0.11,0,0.62,10.25
69421,469.0,81.51,0.48,4,0.85,18.28
69422,536.0,58.58,0.01,3,0.48,15.95
69423,435.0,84.52,0.47,3,0.15,15.68
69424,558.0,66.96,0.95,4,0.64,17.51
69425,478.0,55.09,0.0,2,0.56,7.69
69426,607.0,67.83,0.13,1,0.31,11.58
69427,655.0,59.87,0.12,3,0.54,7.31
69428,480.0,73.71,0.31,1,0.67,14.76
69429,448.0,94.84,0.68,3,0.95,11.47
69430,636.0,71.83,0.67,0,0.35,13.57
69431,651.0,86.01,0.02,1,0.63,11.55
69432,761.0,60.94,0.6,4,0.28,15.91
69433,663.0,83.29,0.15,0,0.5,9.96
69434,661.0,99.68,0.84,0,0.09,11.97
69435,513.0,87.18,0.98,3,0.92,3.84
69436,689.0,92.32,0.22,4,0.99,10.1
69437,690.0,89.32,0.38,3,0.22,4.34
69438,503.0,60.95,0.74,2,1.0,1.68
69439,524.0,83.96,0.22,2,0.3,7.83
69440,760.0,78.98,0.4,1,0.95,7.84
69441,631.0,96.3,0.17,1,0.87,19.31
69442,652.0,84.62,0.05,1,0.57,12.83
69443,587.0,87.27,0.38,1,0.39,7.23
69444,642.0,66.65,0.53,2,0.28,5.89
69445,673.0,98.77,0.92,2,0.17,9.85
69446,764.0,58.31,0.81,2,0.52,8.96
69447,644.0,66.29,0.39,3,0.95,15.23
69448,714.0,62.07,0.66,0,0.47,9.4
69449,461.0,84.98,0.97,1,0.35,8.11
69450,643.0,86.65,0.17,1,0.75,4.71
69451,577.0,89.64,0.01,3,0.12,3.64
69452,468.0,62.65,0.16,4,0.01,8.67
69453,564.0,93.93,0.04,3,0.35,9.02
69454,559.0,78.76,0.76,2,0.81,9.86
69455,506.0,57.51,0.17,1,0.86,12.99
69456,505.0,71.06,0.19,2,0.56,4.76
69457,638.0,68.47,1.0,2,0.25,6.04
69458,410.0,59.79,0.85,0,0.95,11.81
69459,486.0,51.06,0.46,2,0.97,9.85
69460,697.0,68.75,0.6,2,0.55,9.42
69461,564.0,52.83,0.82,3,0.03,11.28
69462,480.0,97.77,0.04,2,0.51,4.57
69463,584.0,72.28,0.58,1,0.58,2.3
69464,620.0,66.86,0.29,5,0.97,17.21
69465,545.0,54.39,0.63,3,0.89,2.12
69466,355.0,58.52,0.9,3,0.64,4.35
69467,626.0,52.12,0.6,0,0.75,5.85
69468,747.0,79.44,0.73,0,0.6,15.28
69469,657.0,94.77,0.9,1,0.06,2.59
69470,640.0,62.96,0.41,6,0.99,11.7
69471,746.0,77.46,0.98,4,0.1,6.71
69472,779.0,91.85,0.94,3,0.44,9.72
69473,737.0,90.78,1.0,0,0.91,2.07
69474,617.0,98.98,0.51,0,0.39,0.77
69475,699.0,73.4,0.77,0,0.63,6.18
69476,598.0,79.12,0.4,0,0.4,8.87
69477,582.0,60.92,0.84,1,0.96,17.45
69478,492.0,97.15,0.47,3,0.34,15.54
69479,644.0,64.95,0.31,0,0.05,0.87
69480,687.0,87.42,0.37,2,0.96,12.14
69481,623.0,52.68,0.61,1,0.32,9.86
69482,740.0,52.35,0.51,3,0.43,0.61
69483,603.0,81.16,0.85,0,0.23,14.1
69484,624.0,81.37,0.04,2,0.56,15.14
69485,800.0,58.94,0.28,0,0.47,13.51
69486,500.0,98.35,0.41,0,0.43,9.4
69487,614.0,55.98,0.78,5,0.25,2.42
69488,360.0,50.46,0.53,3,0.51,4.65
69489,674.0,80.2,0.88,1,0.03,1.45
69490,389.0,93.46,0.7,2,0.94,5.18
69491,607.0,96.67,0.84,1,0.62,1.03
69492,597.0,98.69,0.07,1,0.48,9.89
69493,614.0,54.04,0.13,1,0.55,4.82
69494,524.0,54.23,0.25,2,0.45,11.99
69495,594.0,90.82,0.75,1,0.24,5.71
69496,573.0,63.71,0.26,4,0.01,5.34
69497,615.0,64.8,0.94,3,0.74,13.19
69498,598.0,86.04,0.31,4,0.31,11.95
69499,751.0,78.4,0.81,1,0.09,0.98
69500,682.0,89.47,0.57,2,0.76,18.65
69501,576.0,89.06,0.32,1,0.6,11.84
69502,649.0,64.91,0.59,0,0.88,0.94
69503,536.0,52.34,0.76,2,0.62,17.69
69504,362.0,54.99,0.84,1,0.22,17.71
69505,654.0,84.54,0.19,2,0.05,14.25
69506,660.0,69.34,0.91,2,0.36,15.2
69507,516.0,52.03,0.51,1,0.43,13.61
69508,436.0,66.96,0.59,2,0.84,1.35
69509,579.0,98.64,0.59,1,0.88,5.68
69510,579.0,76.23,0.89,5,0.81,19.29
69511,612.0,82.41,0.45,2,0.32,8.73
69512,621.0,60.77,0.38,2,0.33,16.04
69513,506.0,55.31,0.89,3,0.52,4.5
69514,610.0,92.35,0.09,1,0.9,15.42
69515,620.0,58.01,0.95,2,0.0,10.59
69516,440.0,99.2,0.63,4,0.08,13.76
69517,501.0,56.18,0.39,3,0.09,16.54
69518,568.0,74.26,0.86,1,0.6,17.2
69519,621.0,68.11,0.07,1,0.49,9.01
69520,689.0,93.84,0.19,3,0.53,18.56
69521,680.0,68.67,0.23,0,0.06,2.78
69522,637.0,79.07,0.82,3,0.93,10.33
69523,535.0,50.59,0.06,4,0.04,18.34
69524,719.0,50.16,0.71,2,0.55,2.53
69525,650.0,91.62,0.65,1,0.47,0.92
69526,609.0,84.54,0.98,3,0.72,7.5
69527,673.0,66.51,0.69,1,0.41,14.52
69528,599.0,98.17,0.44,4,0.08,1.51
69529,796.0,86.11,0.13,1,0.67,15.9
69530,586.0,97.29,0.38,4,0.22,15.38
69531,635.0,52.69,0.3,3,0.54,7.01
69532,668.0,68.98,0.49,1,0.25,8.06
69533,640.0,58.24,0.03,3,0.88,15.55
69534,540.0,74.34,0.29,2,0.47,3.64
69535,544.0,63.73,0.05,0,0.63,5.53
69536,572.0,85.22,0.01,2,0.24,12.15
69537,670.0,63.07,0.33,1,0.52,16.08
69538,681.0,53.36,0.65,1,0.49,4.41
69539,647.0,71.39,0.07,1,0.97,12.98
69540,733.0,52.69,0.33,0,0.42,5.36
69541,506.0,54.52,0.74,3,0.47,10.15
69542,652.0,62.79,0.74,3,0.51,0.71
69543,597.0,56.88,0.53,1,0.05,9.13
69544,618.0,51.39,0.51,2,0.84,13.83
69545,609.0,53.71,0.79,3,0.21,4.64
69546,584.0,56.28,0.75,1,0.77,2.07
69547,496.0,92.71,0.11,3,0.34,13.18
69548,655.0,78.09,0.8,3,0.31,6.2
69549,371.0,56.27,0.79,1,0.58,12.52
69550,657.0,72.48,0.93,2,0.22,7.11
69551,635.0,76.11,0.17,0,0.33,11.74
69552,410.0,75.27,0.14,1,0.17,12.89
69553,557.0,57.12,0.33,3,0.67,19.28
69554,526.0,54.16,0.26,3,0.23,5.08
69555,738.0,60.79,0.65,2,0.44,8.6
69556,634.0,90.77,0.27,3,0.29,14.06
69557,651.0,72.56,0.81,3,0.73,12.83
69558,715.0,71.97,0.03,2,0.28,2.36
69559,616.0,52.58,0.4,1,0.23,1.64
69560,686.0,64.23,0.83,5,0.15,8.26
69561,631.0,80.99,0.33,4,0.1,2.12
69562,477.0,70.8,0.8,2,0.92,2.95
69563,581.0,96.31,0.93,1,1.0,6.91
69564,467.0,54.86,0.23,4,0.51,5.25
69565,565.0,93.19,0.97,1,0.71,5.61
69566,591.0,57.22,0.25,1,0.4,12.03
69567,562.0,88.76,0.87,2,0.15,4.26
69568,564.0,96.14,0.58,0,0.0,7.52
69569,565.0,57.2,0.64,2,0.05,9.0
69570,430.0,61.61,0.2,2,0.86,7.08
69571,561.0,56.98,0.98,2,0.23,15.53
69572,545.0,64.89,0.29,1,0.56,8.73
69573,428.0,91.9,0.74,1,0.46,17.98
69574,710.0,57.97,0.38,1,0.41,7.78
69575,850.0,99.93,0.05,1,0.36,16.49
69576,605.0,73.29,0.19,2,0.86,11.09
69577,582.0,82.78,0.21,2,0.87,9.02
69578,743.0,73.48,0.36,0,0.58,18.25
69579,617.0,57.92,0.99,1,0.97,16.43
69580,537.0,95.72,0.83,2,0.63,9.41
69581,605.0,73.94,0.95,0,0.04,8.78
69582,670.0,65.36,0.92,2,0.6,1.67
69583,684.0,55.52,0.85,2,0.35,18.79
69584,692.0,59.35,0.91,1,0.43,0.98
69585,618.0,76.55,0.19,1,0.19,4.22
69586,518.0,63.13,0.5,1,0.66,14.81
69587,432.0,72.69,0.16,2,0.47,16.03
69588,579.0,84.75,0.7,5,0.44,9.23
69589,751.0,99.84,0.12,0,0.33,12.51
69590,661.0,51.56,0.49,0,0.25,16.55
69591,397.0,94.12,0.6,1,0.6,6.96
69592,767.0,88.79,0.92,1,0.57,1.87
69593,356.0,83.98,0.21,1,0.84,13.06
69594,696.0,99.42,0.66,4,0.68,5.27
69595,628.0,90.16,0.7,5,0.55,6.81
69596,571.0,73.3,0.64,1,0.28,19.23
69597,515.0,93.87,0.84,4,0.87,6.17
69598,391.0,54.84,0.01,1,0.73,16.46
69599,470.0,89.74,0.89,4,0.04,17.84
69600,842.0,66.9,0.52,4,0.71,4.61
69601,551.0,54.97,0.88,1,0.45,3.67
69602,684.0,87.58,0.76,0,0.95,6.16
69603,628.0,78.19,0.82,3,0.51,10.83
69604,557.0,95.81,0.67,3,0.21,19.42
69605,747.0,56.05,0.65,2,0.71,5.46
69606,524.0,83.49,0.96,1,0.03,8.0
69607,679.0,62.79,0.69,0,0.47,17.73
69608,612.0,59.67,0.8,1,0.11,7.61
69609,441.0,57.22,0.13,1,0.45,2.13
69610,656.0,78.15,0.32,0,0.9,3.48
69611,478.0,98.72,0.89,1,0.91,3.37
69612,663.0,65.8,0.65,4,0.81,2.33
69613,670.0,73.94,0.48,3,0.33,0.58
69614,705.0,63.17,0.45,4,0.04,8.97
69615,608.0,63.05,0.37,0,0.99,10.04
69616,767.0,57.95,0.93,3,0.72,4.21
69617,561.0,71.78,0.68,1,0.97,3.65
69618,552.0,65.54,0.0,1,0.14,2.83
69619,497.0,52.13,0.7,1,0.7,11.38
69620,593.0,92.21,0.16,2,0.26,11.9
69621,430.0,50.75,0.1,1,0.89,5.24
69622,680.0,66.51,0.68,4,0.98,4.43
69623,773.0,67.18,0.86,1,0.26,13.58
69624,719.0,81.53,0.32,3,0.74,18.88
69625,440.0,83.87,0.65,0,0.52,7.5
69626,806.0,84.53,0.16,2,0.31,4.83
69627,531.0,58.85,0.13,0,0.68,13.87
69628,762.0,67.47,0.45,2,0.07,18.49
69629,571.0,87.95,0.61,4,0.43,2.8
69630,492.0,87.64,0.99,1,0.43,6.45
69631,640.0,86.16,0.63,5,0.56,10.44
69632,754.0,87.43,0.58,0,0.7,4.94
69633,573.0,91.37,0.12,0,0.55,1.7
69634,484.0,75.6,0.5,1,0.47,1.24
69635,686.0,97.83,0.58,0,0.06,7.53
69636,661.0,89.94,0.53,0,0.67,11.5
69637,733.0,76.48,0.71,4,0.4,2.49
69638,765.0,88.74,0.38,1,0.35,16.42
69639,627.0,66.69,0.15,3,0.62,17.69
69640,391.0,59.78,0.66,1,0.99,9.47
69641,491.0,57.73,0.99,1,0.48,2.83
69642,613.0,93.71,0.14,1,0.47,10.8
69643,761.0,71.7,0.47,0,0.62,17.85
69644,596.0,81.48,0.31,4,0.22,2.82
69645,596.0,52.87,0.3,3,0.74,15.96
69646,641.0,57.46,0.23,3,0.28,17.06
69647,492.0,81.18,0.24,1,0.63,13.39
69648,577.0,55.33,0.94,2,0.98,17.32
69649,548.0,50.77,0.18,0,0.8,13.57
69650,557.0,55.71,0.28,1,0.06,16.51
69651,728.0,58.81,0.63,2,0.9,1.67
69652,678.0,69.48,0.11,1,0.56,1.57
69653,728.0,93.33,0.32,3,0.77,4.33
69654,669.0,74.19,0.25,1,0.83,7.0
69655,583.0,57.93,0.85,2,0.98,2.53
69656,730.0,96.25,0.3,5,0.44,18.56
69657,592.0,74.52,0.79,3,0.15,7.57
69658,768.0,52.65,0.95,0,0.99,9.27
69659,707.0,90.7,0.16,0,0.86,18.87
69660,477.0,82.26,0.95,3,0.03,2.38
69661,604.0,96.15,0.89,3,0.73,10.17
69662,537.0,89.02,0.21,3,0.47,10.37
69663,614.0,58.79,0.8,1,0.59,11.93
69664,491.0,65.19,0.24,1,0.79,12.56
69665,540.0,85.38,0.95,1,0.35,18.8
69666,554.0,56.75,0.8,2,0.81,9.33
69667,674.0,93.48,0.83,2,0.43,16.05
69668,602.0,92.87,0.35,4,0.65,5.12
69669,602.0,98.41,0.36,1,0.02,16.69
69670,477.0,50.94,0.84,4,0.73,17.22
69671,493.0,90.67,0.09,2,0.84,2.17
69672,554.0,75.19,0.34,3,0.2,8.49
69673,623.0,61.45,0.74,2,0.73,16.32
69674,666.0,52.07,0.47,3,0.41,6.12
69675,687.0,53.33,0.91,0,0.44,10.77
69676,625.0,84.59,0.07,3,0.96,11.95
69677,574.0,89.03,0.52,3,0.21,16.96
69678,648.0,76.18,0.04,2,0.88,5.1
69679,526.0,64.69,0.17,1,0.96,13.9
69680,614.0,98.31,0.65,1,0.47,2.04
69681,461.0,89.0,0.85,3,0.22,9.56
69682,597.0,78.27,0.46,2,0.22,12.44
69683,751.0,52.58,0.38,0,0.87,19.97
69684,507.0,87.62,0.46,2,0.62,8.22
69685,588.0,76.69,0.93,4,0.93,9.42
69686,556.0,70.41,0.12,1,0.65,10.53
69687,647.0,90.65,0.68,3,0.31,17.72
69688,712.0,97.51,0.25,3,0.35,14.22
69689,599.0,92.09,0.94,2,0.26,10.42
69690,555.0,69.31,0.76,2,0.2,13.45
69691,701.0,95.64,0.29,0,0.71,0.63
69692,607.0,63.77,0.35,1,0.53,10.11
69693,719.0,79.28,0.6,1,0.67,10.24
69694,578.0,98.6,0.09,2,0.49,1.24
69695,733.0,82.63,0.04,2,0.8,8.12
69696,552.0,79.01,0.18,2,0.78,15.9
69697,560.0,93.45,0.34,2,0.96,1.12
69698,700.0,60.91,0.26,2,0.48,19.95
69699,778.0,95.98,0.37,2,0.11,12.44
69700,559.0,92.05,0.28,4,0.43,19.97
69701,566.0,71.67,0.53,2,0.88,3.06
69702,412.0,87.17,0.53,2,0.9,9.64
69703,577.0,96.0,0.52,2,0.58,1.65
69704,657.0,58.41,0.86,3,0.75,8.86
69705,850.0,85.01,0.58,3,0.62,18.97
69706,447.0,64.36,0.77,2,0.8,15.28
69707,712.0,71.36,0.96,0,0.02,0.83
69708,712.0,92.97,0.09,3,0.19,11.04
69709,642.0,78.55,0.2,1,0.26,11.32
69710,458.0,52.96,0.93,2,0.1,5.63
69711,689.0,85.95,0.23,3,0.26,5.91
69712,398.0,82.42,0.05,0,0.32,1.52
69713,773.0,77.76,0.28,3,0.61,15.08
69714,459.0,60.24,0.97,1,0.29,1.27
69715,513.0,89.11,0.15,3,0.71,11.46
69716,658.0,69.37,0.39,0,0.77,12.71
69717,508.0,51.47,0.58,0,0.73,6.96
69718,579.0,53.69,0.29,4,0.12,12.59
69719,571.0,96.66,0.56,1,1.0,6.23
69720,582.0,69.55,0.9,2,0.61,10.94
69721,652.0,61.55,0.14,1,0.1,17.34
69722,624.0,92.17,0.14,1,0.43,7.38
69723,457.0,54.45,0.25,0,0.21,4.65
69724,598.0,95.47,0.21,2,0.73,14.17
69725,503.0,62.02,0.41,5,0.9,17.54
69726,665.0,72.15,0.53,1,0.07,8.64
69727,656.0,76.71,0.22,1,0.07,12.71
69728,661.0,64.01,0.02,0,0.6,16.84
69729,703.0,96.21,0.25,1,0.91,4.24
69730,547.0,87.45,0.09,1,0.2,3.65
69731,474.0,52.77,0.12,2,0.01,4.2
69732,569.0,76.04,0.06,2,0.36,2.33
69733,748.0,82.17,0.02,2,0.72,16.73
69734,534.0,82.83,0.36,5,0.53,3.44
69735,585.0,51.63,0.96,2,0.12,13.79
69736,588.0,73.89,0.4,5,0.68,19.49
69737,596.0,96.79,0.46,3,0.84,4.99
69738,614.0,69.16,0.2,1,0.38,5.83
69739,577.0,83.76,0.08,2,0.77,12.26
69740,597.0,71.76,0.67,4,0.36,1.16
69741,522.0,93.85,0.08,1,0.08,3.52
69742,752.0,88.75,0.47,2,0.06,10.76
69743,548.0,61.38,0.52,4,0.58,13.91
69744,705.0,73.4,0.37,0,0.66,13.05
69745,466.0,61.73,0.69,1,0.87,1.98
69746,687.0,60.66,0.56,1,0.71,14.23
69747,600.0,91.47,0.11,4,0.55,14.62
69748,601.0,98.27,0.65,1,0.2,7.95
69749,765.0,87.24,0.01,1,0.65,5.34
69750,625.0,53.78,0.41,3,0.36,19.82
69751,563.0,89.85,0.59,1,0.55,8.69
69752,552.0,62.7,0.52,4,0.8,5.32
69753,730.0,67.99,0.5,1,0.44,5.1
69754,467.0,76.54,0.09,3,0.77,17.07
69755,547.0,81.6,0.95,2,0.71,6.13
69756,500.0,79.28,0.65,2,0.87,1.72
69757,697.0,72.09,0.46,3,0.75,16.28
69758,828.0,73.79,0.37,1,1.0,14.73
69759,575.0,72.04,0.11,1,0.15,11.51
69760,756.0,92.81,0.92,0,0.96,18.63
69761,488.0,79.38,0.22,4,0.12,8.04
69762,473.0,58.61,0.63,2,0.24,14.92
69763,459.0,83.31,0.36,1,0.27,8.57
69764,452.0,54.3,0.25,1,0.21,4.97
69765,515.0,55.15,0.34,2,0.05,14.78
69766,802.0,82.93,0.7,1,0.45,2.72
69767,761.0,51.81,0.62,4,0.21,15.86
69768,746.0,78.17,0.61,4,0.28,18.6
69769,528.0,95.85,0.45,1,0.65,15.81
69770,805.0,65.87,0.84,4,0.21,9.24
69771,530.0,54.87,0.37,1,0.57,16.58
69772,384.0,63.37,0.27,1,0.65,8.36
69773,550.0,76.73,0.71,1,0.11,13.56
69774,623.0,76.84,0.15,1,0.7,2.54
69775,425.0,92.2,0.31,0,0.84,19.58
69776,611.0,55.09,0.09,3,0.87,8.31
69777,521.0,70.24,0.96,4,0.05,6.1
69778,607.0,77.81,0.27,1,0.84,9.5
69779,799.0,96.17,0.79,1,0.31,0.5
69780,527.0,76.1,0.08,2,0.75,17.44
69781,548.0,99.1,0.97,1,0.54,9.67
69782,639.0,51.47,0.01,1,0.84,1.42
69783,611.0,97.67,0.95,2,0.06,12.07
69784,574.0,52.91,0.52,3,0.43,14.47
69785,706.0,79.97,0.64,1,0.66,13.88
69786,515.0,77.96,0.07,3,0.56,1.35
69787,572.0,94.52,0.44,2,0.07,5.48
69788,513.0,57.45,0.71,0,0.97,9.18
69789,496.0,82.64,0.27,3,0.07,3.47
69790,572.0,94.86,0.02,7,0.52,6.56
69791,688.0,69.56,0.96,1,0.89,19.07
69792,623.0,51.88,0.78,1,0.35,11.45
69793,658.0,76.12,0.25,1,0.81,3.07
69794,462.0,65.64,0.73,3,0.58,14.94
69795,551.0,76.5,0.44,2,0.21,3.9
69796,581.0,60.11,0.22,2,0.71,5.47
69797,578.0,78.48,0.01,4,0.85,11.62
69798,718.0,63.12,0.19,3,0.73,5.42
69799,563.0,54.89,0.87,4,0.8,0.56
69800,522.0,61.29,0.46,3,0.92,14.15
69801,606.0,83.85,0.35,2,0.58,10.33
69802,573.0,68.55,0.79,1,0.43,15.5
69803,533.0,58.44,0.6,3,0.16,4.87
69804,643.0,95.57,0.67,1,0.84,3.04
69805,576.0,68.4,0.33,2,0.15,1.71
69806,850.0,87.13,0.33,1,0.52,0.77
69807,417.0,56.74,0.54,2,0.54,12.46
69808,663.0,89.78,0.49,3,0.26,19.55
69809,620.0,99.94,0.45,3,0.21,13.53
69810,594.0,90.16,0.36,0,0.41,14.87
69811,788.0,98.97,0.01,0,0.63,14.92
69812,627.0,91.16,0.82,5,0.76,1.41
69813,351.0,57.65,0.23,2,0.46,14.37
69814,668.0,86.44,0.16,2,0.35,6.39
69815,745.0,64.0,0.2,2,0.01,1.05
69816,523.0,63.57,0.72,0,0.9,2.02
69817,819.0,76.64,0.46,0,0.6,13.64
69818,721.0,93.22,0.88,2,0.92,17.54
69819,644.0,67.82,0.76,5,0.53,12.3
69820,555.0,80.92,0.92,3,0.45,14.12
69821,554.0,94.96,0.45,3,0.73,16.82
69822,599.0,91.54,0.89,3,0.3,13.46
69823,531.0,72.56,0.18,4,0.97,12.83
69824,579.0,80.09,0.03,3,0.35,6.59
69825,725.0,63.08,0.37,1,0.48,1.23
69826,447.0,87.71,0.87,2,0.98,7.46
69827,648.0,74.27,0.95,3,0.95,16.82
69828,565.0,66.35,0.83,2,0.94,4.36
69829,535.0,50.36,0.96,2,0.81,2.81
69830,564.0,90.08,0.94,4,0.23,2.7
69831,549.0,77.95,0.62,0,0.55,5.13
69832,723.0,87.54,0.85,3,0.88,14.22
69833,729.0,51.64,0.62,2,0.8,3.62
69834,521.0,99.32,0.79,1,0.19,4.18
69835,588.0,74.23,0.17,2,0.43,16.41
69836,578.0,89.9,0.77,0,0.72,19.88
69837,754.0,83.44,0.13,2,0.61,15.2
69838,502.0,70.02,0.65,3,0.84,1.61
69839,497.0,95.41,0.95,2,0.64,12.05
69840,657.0,88.59,0.01,2,0.81,19.95
69841,509.0,74.4,0.3,3,0.01,10.63
69842,561.0,50.81,0.78,2,0.69,16.63
69843,410.0,52.93,0.92,3,0.97,19.33
69844,529.0,53.05,0.03,1,0.25,15.79
69845,602.0,50.64,0.3,2,0.25,2.54
69846,596.0,95.51,0.57,2,0.17,2.32
69847,579.0,99.98,0.56,2,0.05,9.48
69848,534.0,64.0,0.96,2,0.16,3.53
69849,537.0,93.31,0.92,1,0.11,4.58
69850,441.0,70.7,0.77,0,0.31,6.87
69851,617.0,75.17,0.29,2,0.48,11.73
69852,663.0,89.96,0.92,2,0.09,5.66
69853,540.0,99.98,0.31,2,0.83,10.19
69854,481.0,88.24,0.12,1,0.51,1.39
69855,528.0,54.84,0.38,0,0.64,5.19
69856,594.0,56.46,0.12,6,0.79,19.63
69857,683.0,91.63,0.69,2,0.78,10.35
69858,718.0,89.35,0.65,2,0.82,17.39
69859,613.0,89.43,0.27,2,0.36,4.37
69860,651.0,66.92,0.76,1,0.41,15.47
69861,633.0,90.09,0.46,0,0.25,7.4
69862,437.0,50.88,0.98,2,0.55,11.65
69863,662.0,71.0,0.33,2,0.07,3.68
69864,485.0,61.51,0.9,4,0.19,4.35
69865,516.0,54.06,0.31,1,0.41,11.38
69866,608.0,59.74,0.16,0,0.99,12.2
69867,515.0,55.8,0.02,3,0.46,9.12
69868,504.0,68.84,0.99,2,0.94,7.16
69869,512.0,91.36,0.58,1,0.36,1.71
69870,721.0,51.19,0.23,1,0.9,7.31
69871,449.0,66.07,0.42,2,0.25,15.3
69872,662.0,93.01,1.0,0,0.16,8.27
69873,538.0,95.72,0.83,1,0.73,5.96
69874,421.0,84.47,0.6,6,0.76,3.39
69875,688.0,98.1,0.93,0,0.54,6.62
69876,562.0,65.22,0.77,0,0.7,1.05
69877,481.0,63.47,0.25,2,0.56,16.5
69878,623.0,55.65,0.72,2,0.66,4.48
69879,440.0,95.32,0.4,2,0.78,9.09
69880,434.0,67.85,0.82,2,0.57,3.27
69881,753.0,75.81,0.07,4,0.61,16.55
69882,478.0,69.34,0.28,0,1.0,4.14
69883,850.0,94.82,0.33,1,0.61,15.1
69884,574.0,58.86,0.29,3,0.73,14.26
69885,529.0,69.05,0.77,2,0.1,2.57
69886,711.0,65.89,0.97,4,0.26,8.96
69887,607.0,52.8,0.99,1,0.68,19.93
69888,725.0,94.94,0.13,2,0.7,15.89
69889,477.0,93.62,0.11,1,0.24,19.64
69890,504.0,68.66,0.34,1,0.92,2.69
69891,443.0,55.98,0.51,0,0.35,17.1
69892,587.0,99.44,0.49,5,0.35,18.2
69893,605.0,64.24,0.78,1,0.56,5.97
69894,380.0,83.34,0.23,6,0.76,7.26
69895,643.0,82.01,0.25,1,0.01,0.87
69896,714.0,97.02,0.95,1,0.57,5.96
69897,516.0,90.38,0.14,1,0.62,5.75
69898,848.0,85.98,0.14,4,0.9,16.74
69899,559.0,77.61,0.88,2,0.92,16.4
69900,665.0,95.69,0.87,0,0.05,14.43
69901,568.0,79.92,0.66,1,0.71,19.65
69902,481.0,72.31,0.2,1,0.76,18.61
69903,634.0,68.51,0.62,4,0.25,18.93
69904,479.0,64.06,0.87,1,0.01,7.56
69905,626.0,52.52,0.21,2,0.14,18.19
69906,436.0,69.41,0.01,4,0.35,7.76
69907,713.0,57.04,0.2,2,0.94,1.53
69908,582.0,94.02,0.04,2,0.81,10.3
69909,674.0,66.89,0.18,3,0.63,15.88
69910,728.0,96.3,0.04,2,0.56,3.83
69911,574.0,87.88,0.78,4,0.97,10.2
69912,463.0,85.88,0.09,2,0.7,13.17
69913,653.0,64.99,0.28,2,0.76,12.24
69914,589.0,61.5,0.89,2,0.63,13.58
69915,698.0,88.9,0.4,1,0.68,3.32
69916,588.0,86.75,0.17,2,0.74,2.44
69917,597.0,76.98,0.28,2,0.63,14.38
69918,529.0,59.27,0.18,1,0.12,7.84
69919,574.0,81.1,0.54,3,0.86,15.17
69920,701.0,60.6,0.12,2,0.33,16.16
69921,571.0,77.59,0.76,1,0.31,15.33
69922,507.0,58.13,0.41,3,0.33,3.81
69923,569.0,60.52,0.66,2,0.7,3.34
69924,779.0,83.95,0.91,0,0.7,3.41
69925,561.0,76.55,0.09,0,0.18,13.47
69926,552.0,80.79,0.82,1,0.58,14.7
69927,692.0,81.46,0.9,3,0.49,15.53
69928,411.0,90.99,0.87,0,0.35,0.84
69929,601.0,98.95,0.22,2,0.36,6.26
69930,573.0,84.41,0.63,3,0.4,8.89
69931,582.0,59.53,0.81,3,0.62,17.69
69932,707.0,71.15,0.43,2,0.63,7.51
69933,636.0,79.57,0.99,2,0.59,6.74
69934,500.0,69.16,0.42,0,0.09,17.85
69935,748.0,60.47,0.9,2,0.5,6.17
69936,657.0,75.78,0.53,0,0.39,5.81
69937,595.0,78.86,0.01,1,0.38,9.62
69938,531.0,95.34,0.95,4,0.58,19.47
69939,488.0,88.74,0.67,2,0.75,2.76
69940,744.0,77.22,0.42,4,0.02,18.99
69941,490.0,70.54,0.78,0,0.66,2.81
69942,621.0,74.65,0.27,1,0.08,17.37
69943,612.0,59.38,0.45,2,0.52,19.4
69944,538.0,86.36,0.22,1,0.65,8.15
69945,630.0,51.79,0.37,2,0.37,19.37
69946,583.0,90.29,0.63,1,0.76,15.87
69947,492.0,99.2,0.14,2,0.88,10.65
69948,499.0,68.88,0.16,2,0.94,14.9
69949,729.0,82.23,0.17,5,0.18,9.42
69950,548.0,58.77,0.49,2,0.34,1.19
69951,525.0,51.69,0.29,1,0.33,4.55
69952,713.0,70.22,0.32,5,0.09,13.69
69953,683.0,52.6,0.74,1,0.92,14.83
69954,572.0,73.64,0.04,1,0.86,2.81
69955,494.0,66.06,0.64,3,0.36,13.02
69956,622.0,73.18,0.41,0,0.14,12.74
